"","geodis","category","bray_all","category1"
"13104",495363.3851,"Regional",0.888537549407115,"Regional"
"13105",499257.4405,"Regional",0.942292490118577,"Regional"
"13106",499263.1437,"Regional",0.970750988142292,"Regional"
"13107",499274.5499,"Regional",0.926086956521739,"Regional"
"13108",499297.3734,"Regional",0.948221343873518,"Regional"
"13109",499343.0096,"Regional",0.818181818181818,"Regional"
"13110",499256.2999,"Regional",0.85296442687747,"Regional"
"13111",499256.3865,"Regional",0.845849802371542,"Regional"
"13112",499256.8191,"Regional",0.847430830039526,"Regional"
"13113",499257.6846,"Regional",0.941501976284585,"Regional"
"13114",499259.4156,"Regional",0.905533596837945,"Regional"
"13115",499262.8781,"Regional",0.83596837944664,"Regional"
"13116",499946.8625,"Regional",0.902766798418972,"Regional"
"13117",499952.5701,"Regional",0.88300395256917,"Regional"
"13118",499963.9855,"Regional",0.885770750988142,"Regional"
"13119",499986.8272,"Regional",0.956126482213439,"Regional"
"13120",500032.4997,"Regional",0.941106719367589,"Regional"
"13121",499945.7209,"Regional",0.912252964426877,"Regional"
"13122",499945.8053,"Regional",0.848221343873518,"Regional"
"13123",499946.2272,"Regional",0.947826086956522,"Regional"
"13124",499947.0712,"Regional",0.949802371541502,"Regional"
"13125",499948.7592,"Regional",0.955731225296443,"Regional"
"13126",499952.1358,"Regional",0.949802371541502,"Regional"
"13127",244467.0851,"Regional",0.916600790513834,"Regional"
"13128",244472.7885,"Regional",0.90197628458498,"Regional"
"13129",244484.1954,"Regional",0.887351778656126,"Regional"
"13130",244507.0201,"Regional",0.923320158102767,"Regional"
"13131",244552.6587,"Regional",0.89604743083004,"Regional"
"13132",244465.9444,"Regional",0.902371541501976,"Regional"
"13133",244466.0256,"Regional",0.902371541501976,"Regional"
"13134",244466.4311,"Regional",0.873517786561265,"Regional"
"13135",244467.2423,"Regional",0.888142292490119,"Regional"
"13136",244468.8648,"Regional",0.876284584980237,"Regional"
"13137",244472.1109,"Regional",0.864822134387352,"Regional"
"13138",242015.8569,"Regional",0.923320158102767,"Regional"
"13139",242021.5667,"Regional",0.93399209486166,"Regional"
"13140",242032.9863,"Regional",0.914624505928854,"Regional"
"13141",242055.8365,"Regional",0.914229249011858,"Regional"
"13142",242101.5262,"Regional",0.906719367588933,"Regional"
"13143",242014.7149,"Regional",0.91699604743083,"Regional"
"13144",242014.7932,"Regional",0.925691699604743,"Regional"
"13145",242015.1844,"Regional",0.924901185770751,"Regional"
"13146",242015.9669,"Regional",0.897233201581028,"Regional"
"13147",242020.6637,"Regional",0.909881422924901,"Regional"
"13148",248187.3208,"Regional",0.971541501976285,"Regional"
"13149",248227.3567,"Regional",0.869169960474308,"Regional"
"13150",248273.1106,"Regional",0.869169960474308,"Regional"
"13151",248186.1773,"Regional",0.89802371541502,"Regional"
"13152",248186.2519,"Regional",0.907509881422925,"Regional"
"13153",248186.6252,"Regional",0.888537549407115,"Regional"
"13154",248187.3719,"Regional",0.895652173913044,"Regional"
"13155",248188.8656,"Regional",0.888142292490119,"Regional"
"13156",248191.8538,"Regional",0.867588932806324,"Regional"
"13157",187492.4097,"Regional",0.978656126482213,"Regional"
"13158",187486.613,"Regional",0.964426877470356,"Regional"
"13159",187475.0196,"Regional",0.945454545454545,"Regional"
"13160",187451.8218,"Regional",0.96600790513834,"Regional"
"13161",187405.4372,"Regional",0.962450592885375,"Regional"
"13162",187493.569,"Regional",0.93596837944664,"Regional"
"13163",187493.5803,"Regional",0.937944664031621,"Regional"
"13164",187493.6369,"Regional",0.948221343873518,"Regional"
"13165",187493.7502,"Regional",0.95098814229249,"Regional"
"13166",187493.9771,"Regional",0.974703557312253,"Regional"
"13167",187494.4319,"Regional",0.962450592885375,"Regional"
"13168",186829.2248,"Regional",0.933596837944664,"Regional"
"13169",186823.4457,"Regional",0.941106719367589,"Regional"
"13170",186811.8876,"Regional",0.975098814229249,"Regional"
"13171",186788.7601,"Regional",0.978656126482213,"Regional"
"13172",186742.5164,"Regional",0.961660079051383,"Regional"
"13173",186830.3806,"Regional",0.937154150197628,"Regional"
"13174",186830.4134,"Regional",0.962845849802372,"Regional"
"13175",186830.577,"Regional",0.9300395256917,"Regional"
"13176",186830.9043,"Regional",0.973517786561265,"Regional"
"13177",186831.5593,"Regional",0.912648221343873,"Regional"
"13178",186832.8703,"Regional",0.949802371541502,"Regional"
"13179",187761.1156,"Regional",0.933596837944664,"Regional"
"13180",187755.3402,"Regional",0.930434782608696,"Regional"
"13181",187743.7894,"Regional",0.918577075098814,"Regional"
"13182",187720.6766,"Regional",0.941897233201581,"Regional"
"13183",187674.4623,"Regional",0.950592885375494,"Regional"
"13184",187762.2707,"Regional",0.955335968379447,"Regional"
"13185",187762.3063,"Regional",0.954150197628459,"Regional"
"13186",187762.4843,"Regional",0.949407114624506,"Regional"
"13187",187762.8403,"Regional",0.91304347826087,"Regional"
"13188",187763.5525,"Regional",0.916205533596838,"Regional"
"13189",187764.9782,"Regional",0.919367588932806,"Regional"
"13190",495354.3435,"Regional",0.967193675889328,"Regional"
"13191",495360.0438,"Regional",0.963241106719368,"Regional"
"13192",495394.257,"Regional",0.969169960474308,"Regional"
"13193",495439.8709,"Regional",0.972332015810277,"Regional"
"13194",495353.2034,"Regional",0.956126482213439,"Regional"
"13195",495353.2911,"Regional",0.972332015810277,"Regional"
"13196",495353.7299,"Regional",0.982608695652174,"Regional"
"13197",495354.6074,"Regional",0.972332015810277,"Regional"
"13198",495356.3626,"Regional",0.957312252964427,"Regional"
"13199",495359.8736,"Regional",0.956126482213439,"Regional"
"13200",499253.9793,"Regional",0.966403162055336,"Regional"
"13201",499259.6824,"Regional",0.98498023715415,"Regional"
"13202",499271.0888,"Regional",0.9699604743083,"Regional"
"13203",499293.9124,"Regional",0.955335968379447,"Regional"
"13204",499339.5488,"Regional",0.896442687747036,"Regional"
"13205",499252.8386,"Regional",0.911067193675889,"Regional"
"13206",499252.9252,"Regional",0.917786561264822,"Regional"
"13207",499253.3578,"Regional",0.913833992094862,"Regional"
"13208",499254.223,"Regional",0.961660079051383,"Regional"
"13209",499255.9537,"Regional",0.916600790513834,"Regional"
"13210",499259.4156,"Regional",0.909486166007905,"Regional"
"13211",499943.4872,"Regional",0.946640316205534,"Regional"
"13212",499949.1949,"Regional",0.919762845849802,"Regional"
"13213",499960.6103,"Regional",0.973517786561265,"Regional"
"13214",499983.4521,"Regional",0.954940711462451,"Regional"
"13215",500029.1249,"Regional",0.942687747035573,"Regional"
"13216",499942.3456,"Regional",0.945849802371541,"Regional"
"13217",499942.43,"Regional",0.949407114624506,"Regional"
"13218",499942.8518,"Regional",0.970750988142292,"Regional"
"13219",499943.6956,"Regional",0.96600790513834,"Regional"
"13220",499945.3833,"Regional",0.962845849802372,"Regional"
"13221",499948.7592,"Regional",0.955335968379447,"Regional"
"13222",244463.8413,"Regional",0.767193675889328,"Regional"
"13223",244469.5448,"Regional",0.679841897233202,"Regional"
"13224",244480.9518,"Regional",0.736758893280632,"Regional"
"13225",244503.7768,"Regional",0.871936758893281,"Regional"
"13226",244549.416,"Regional",0.743873517786561,"Regional"
"13227",244462.7006,"Regional",0.761660079051383,"Regional"
"13228",244462.7817,"Regional",0.746640316205534,"Regional"
"13229",244463.1871,"Regional",0.743873517786561,"Regional"
"13230",244463.998,"Regional",0.774308300395257,"Regional"
"13231",244465.62,"Regional",0.736758893280632,"Regional"
"13232",244468.8648,"Regional",0.762055335968379,"Regional"
"13233",242012.7277,"Regional",0.849802371541502,"Regional"
"13234",242018.4376,"Regional",0.859288537549407,"Regional"
"13235",242029.8573,"Regional",0.819762845849802,"Regional"
"13236",242052.7078,"Regional",0.761660079051383,"Regional"
"13237",242098.398,"Regional",0.84703557312253,"Regional"
"13238",242011.5858,"Regional",0.807905138339921,"Regional"
"13239",242011.664,"Regional",0.832806324110672,"Regional"
"13240",242012.055,"Regional",0.793280632411067,"Regional"
"13241",242012.8372,"Regional",0.826482213438735,"Regional"
"13242",242017.5322,"Regional",0.868774703557312,"Regional"
"13243",248184.3349,"Regional",0.960079051383399,"Regional"
"13244",248224.3712,"Regional",0.822529644268775,"Regional"
"13245",248270.1256,"Regional",0.844268774703557,"Regional"
"13246",248183.1913,"Regional",0.801185770750988,"Regional"
"13247",248183.2659,"Regional",0.773122529644269,"Regional"
"13248",248183.6391,"Regional",0.805928853754941,"Regional"
"13249",248184.3855,"Regional",0.735177865612648,"Regional"
"13250",248185.8786,"Regional",0.794071146245059,"Regional"
"13251",248188.8656,"Regional",0.792490118577075,"Regional"
"13252",187491.9575,"Regional",0.945454545454545,"Regional"
"13253",187486.1609,"Regional",0.941897233201581,"Regional"
"13254",187474.5675,"Regional",0.943873517786561,"Regional"
"13255",187451.3696,"Regional",0.957312252964427,"Regional"
"13256",187404.9849,"Regional",0.948221343873518,"Regional"
"13257",187493.1169,"Regional",0.911067193675889,"Regional"
"13258",187493.1282,"Regional",0.9,"Regional"
"13259",187493.1846,"Regional",0.922134387351779,"Regional"
"13260",187493.2975,"Regional",0.913833992094862,"Regional"
"13261",187493.5237,"Regional",0.959683794466403,"Regional"
"13262",187493.9771,"Regional",0.951778656126482,"Regional"
"13263",186827.9165,"Regional",0.93399209486166,"Regional"
"13264",186822.1373,"Regional",0.929644268774704,"Regional"
"13265",186810.5791,"Regional",0.977075098814229,"Regional"
"13266",186787.4515,"Regional",0.979446640316206,"Regional"
"13267",186741.2074,"Regional",0.968379446640316,"Regional"
"13268",186829.0723,"Regional",0.937549407114625,"Regional"
"13269",186829.105,"Regional",0.961264822134387,"Regional"
"13270",186829.2684,"Regional",0.91699604743083,"Regional"
"13271",186829.5954,"Regional",0.977865612648221,"Regional"
"13272",186830.2497,"Regional",0.897233201581028,"Regional"
"13273",186831.5593,"Regional",0.945849802371541,"Regional"
"13274",187759.6927,"Regional",0.940711462450593,"Regional"
"13275",187753.9172,"Regional",0.941897233201581,"Regional"
"13276",187742.3663,"Regional",0.932806324110672,"Regional"
"13277",187719.2533,"Regional",0.951778656126482,"Regional"
"13278",187673.0386,"Regional",0.950592885375494,"Regional"
"13279",187760.8478,"Regional",0.964426877470356,"Regional"
"13280",187760.8833,"Regional",0.94901185770751,"Regional"
"13281",187761.0611,"Regional",0.962055335968379,"Regional"
"13282",187761.4168,"Regional",0.902371541501976,"Regional"
"13283",187762.1283,"Regional",0.899604743083004,"Regional"
"13284",187763.5525,"Regional",0.941106719367589,"Regional"
"13285",250953.4276,"Regional",0.967588932806324,"Regional"
"13286",250947.7599,"Regional",0.95296442687747,"Regional"
"13287",250936.4245,"Regional",0.940711462450593,"Regional"
"13288",250913.7429,"Regional",0.963241106719368,"Regional"
"13289",250868.3909,"Regional",0.954545454545455,"Regional"
"13290",250954.5611,"Regional",0.954150197628459,"Regional"
"13291",250954.4658,"Regional",0.941897233201581,"Regional"
"13292",250953.9893,"Regional",0.95296442687747,"Regional"
"13293",250953.0362,"Regional",0.924110671936759,"Regional"
"13294",250951.1303,"Regional",0.948221343873518,"Regional"
"13295",250947.3194,"Regional",0.918181818181818,"Regional"
"13296",253467.5072,"Regional",0.948221343873518,"Regional"
"13297",253461.848,"Regional",0.958893280632411,"Regional"
"13298",253450.5297,"Regional",0.928853754940711,"Regional"
"13299",253427.8823,"Regional",0.945059288537549,"Regional"
"13300",253382.5986,"Regional",0.9300395256917,"Regional"
"13301",253468.639,"Regional",0.947430830039526,"Regional"
"13302",253468.5407,"Regional",0.956521739130435,"Regional"
"13303",253468.049,"Regional",0.960079051383399,"Regional"
"13304",253467.0657,"Regional",0.941897233201581,"Regional"
"13305",253461.1675,"Regional",0.949407114624506,"Regional"
"13306",247419.8163,"Regional",0.98102766798419,"Regional"
"13307",247380.2823,"Regional",0.923715415019763,"Regional"
"13308",247335.1025,"Regional",0.950592885375494,"Regional"
"13309",247420.9455,"Regional",0.932411067193676,"Regional"
"13310",247420.8425,"Regional",0.9300395256917,"Regional"
"13311",247420.3274,"Regional",0.925691699604743,"Regional"
"13312",247419.2973,"Regional",0.931620553359684,"Regional"
"13313",247417.2372,"Regional",0.925296442687747,"Regional"
"13314",247413.118,"Regional",0.924110671936759,"Regional"
"13315",679046.1632,"Regional",0.372332015810277,"Regional"
"13316",679040.4236,"Regional",0.371541501976285,"Regional"
"13317",679028.9444,"Regional",0.358498023715415,"Regional"
"13318",679005.975,"Regional",0.361264822134387,"Regional"
"13319",678960.0472,"Regional",0.369169960474308,"Regional"
"13320",679047.3111,"Regional",0.50197628458498,"Regional"
"13321",679047.2548,"Regional",0.345849802371542,"Regional"
"13322",679046.9731,"Regional",0.360869565217391,"Regional"
"13323",679046.4096,"Regional",0.366403162055336,"Regional"
"13324",679045.2827,"Regional",0.373517786561265,"Regional"
"13325",679043.0293,"Regional",0.353754940711462,"Regional"
"13326",676591.4047,"Regional",0.360079051383399,"Regional"
"13327",676585.6518,"Regional",0.353754940711462,"Regional"
"13328",676574.1461,"Regional",0.373517786561265,"Regional"
"13329",676551.1236,"Regional",0.374308300395257,"Regional"
"13330",676505.0897,"Regional",0.364426877470356,"Regional"
"13331",676592.5553,"Regional",0.465217391304348,"Regional"
"13332",676592.5056,"Regional",0.357707509881423,"Regional"
"13333",676592.257,"Regional",0.40395256916996,"Regional"
"13334",676591.7598,"Regional",0.36403162055336,"Regional"
"13335",676590.7656,"Regional",0.925296442687747,"Regional"
"13336",676588.7775,"Regional",0.360079051383399,"Regional"
"13337",677234.1495,"Regional",0.339920948616601,"Regional"
"13338",677228.3948,"Regional",0.334782608695652,"Regional"
"13339",677216.8853,"Regional",0.332411067193676,"Regional"
"13340",677193.8551,"Regional",0.347826086956522,"Regional"
"13341",677147.806,"Regional",0.353359683794466,"Regional"
"13342",677235.3005,"Regional",0.353359683794466,"Regional"
"13343",677235.2518,"Regional",0.343873517786561,"Regional"
"13344",677235.0085,"Regional",0.344268774703557,"Regional"
"13345",677234.5217,"Regional",0.401185770750988,"Regional"
"13346",677233.5483,"Regional",0.336363636363636,"Regional"
"13347",677231.6019,"Regional",0.337549407114625,"Regional"
"13348",250959.1109,"Regional",0.951778656126482,"Regional"
"13349",250953.4432,"Regional",0.940316205533597,"Regional"
"13350",250942.1078,"Regional",0.926086956521739,"Regional"
"13351",250919.4262,"Regional",0.954150197628459,"Regional"
"13352",250874.0742,"Regional",0.941501976284585,"Regional"
"13353",250960.2445,"Regional",0.940711462450593,"Regional"
"13354",250960.1491,"Regional",0.932806324110672,"Regional"
"13355",250959.6726,"Regional",0.940316205533597,"Regional"
"13356",250958.7195,"Regional",0.915810276679842,"Regional"
"13357",250956.8136,"Regional",0.93201581027668,"Regional"
"13358",250953.0029,"Regional",0.901581027667984,"Regional"
"13359",253473.1833,"Regional",0.942292490118577,"Regional"
"13360",253467.5241,"Regional",0.951383399209486,"Regional"
"13361",253456.2058,"Regional",0.926086956521739,"Regional"
"13362",253433.5583,"Regional",0.93596837944664,"Regional"
"13363",253388.2746,"Regional",0.929249011857707,"Regional"
"13364",253474.3151,"Regional",0.939130434782609,"Regional"
"13365",253474.2167,"Regional",0.94703557312253,"Regional"
"13366",253473.7251,"Regional",0.955731225296443,"Regional"
"13367",253472.7418,"Regional",0.939525691699605,"Regional"
"13368",253466.8437,"Regional",0.942687747035573,"Regional"
"13369",247425.4807,"Regional",0.975494071146245,"Regional"
"13370",247385.9467,"Regional",0.917391304347826,"Regional"
"13371",247340.7669,"Regional",0.930830039525692,"Regional"
"13372",247426.61,"Regional",0.939130434782609,"Regional"
"13373",247426.5069,"Regional",0.934782608695652,"Regional"
"13374",247425.9919,"Regional",0.928853754940711,"Regional"
"13375",247424.9617,"Regional",0.927667984189723,"Regional"
"13376",247422.9017,"Regional",0.923320158102767,"Regional"
"13377",247418.7826,"Regional",0.918181818181818,"Regional"
"13378",679051.9189,"Regional",0.326086956521739,"Regional"
"13379",679046.1793,"Regional",0.323320158102767,"Regional"
"13380",679034.7001,"Regional",0.316205533596838,"Regional"
"13381",679011.7306,"Regional",0.317786561264822,"Regional"
"13382",678965.8029,"Regional",0.319367588932806,"Regional"
"13383",679053.0668,"Regional",0.520948616600791,"Regional"
"13384",679053.0105,"Regional",0.324505928853755,"Regional"
"13385",679052.7287,"Regional",0.31699604743083,"Regional"
"13386",679052.1653,"Regional",0.31699604743083,"Regional"
"13387",679051.0384,"Regional",0.326086956521739,"Regional"
"13388",679048.785,"Regional",0.312252964426877,"Regional"
"13389",676597.1689,"Regional",0.305533596837945,"Regional"
"13390",676591.4161,"Regional",0.337154150197628,"Regional"
"13391",676579.9104,"Regional",0.324901185770751,"Regional"
"13392",676556.8879,"Regional",0.324505928853755,"Regional"
"13393",676510.854,"Regional",0.31501976284585,"Regional"
"13394",676598.3195,"Regional",0.456916996047431,"Regional"
"13395",676598.2698,"Regional",0.311067193675889,"Regional"
"13396",676598.0212,"Regional",0.396442687747036,"Regional"
"13397",676597.5241,"Regional",0.316205533596838,"Regional"
"13398",676596.5299,"Regional",0.921739130434783,"Regional"
"13399",676594.5418,"Regional",0.311857707509881,"Regional"
"13400",677239.915,"Regional",0.31699604743083,"Regional"
"13401",677234.1603,"Regional",0.288932806324111,"Regional"
"13402",677222.6507,"Regional",0.345849802371542,"Regional"
"13403",677199.6206,"Regional",0.295652173913043,"Regional"
"13404",677153.5715,"Regional",0.305138339920949,"Regional"
"13405",677241.066,"Regional",0.301581027667984,"Regional"
"13406",677241.0173,"Regional",0.298418972332016,"Regional"
"13407",677240.7739,"Regional",0.298418972332016,"Regional"
"13408",677240.2872,"Regional",0.40197628458498,"Regional"
"13409",677239.3138,"Regional",0.332411067193676,"Regional"
"13410",677237.3674,"Regional",0.31304347826087,"Regional"
"13411",250993.2218,"Regional",0.951383399209486,"Regional"
"13412",250987.554,"Regional",0.936363636363636,"Regional"
"13413",250976.2186,"Regional",0.935177865612648,"Regional"
"13414",250953.5368,"Regional",0.959683794466403,"Regional"
"13415",250908.1845,"Regional",0.940316205533597,"Regional"
"13416",250994.3553,"Regional",0.955731225296443,"Regional"
"13417",250994.26,"Regional",0.929644268774704,"Regional"
"13418",250993.7836,"Regional",0.939920948616601,"Regional"
"13419",250992.8306,"Regional",0.927272727272727,"Regional"
"13420",250990.9249,"Regional",0.909486166007905,"Regional"
"13421",250987.1146,"Regional",0.920948616600791,"Regional"
"13422",253507.2508,"Regional",0.958498023715415,"Regional"
"13423",253501.5916,"Regional",0.95098814229249,"Regional"
"13424",253490.2732,"Regional",0.942687747035573,"Regional"
"13425",253467.6256,"Regional",0.945059288537549,"Regional"
"13426",253422.3416,"Regional",0.947430830039526,"Regional"
"13427",253508.3826,"Regional",0.960474308300395,"Regional"
"13428",253508.2843,"Regional",0.954940711462451,"Regional"
"13429",253507.7927,"Regional",0.963241106719368,"Regional"
"13430",253506.8096,"Regional",0.932806324110672,"Regional"
"13431",253500.9122,"Regional",0.941106719367589,"Regional"
"13432",247459.4784,"Regional",0.981818181818182,"Regional"
"13433",247419.944,"Regional",0.91501976284585,"Regional"
"13434",247374.7639,"Regional",0.932411067193676,"Regional"
"13435",247460.6076,"Regional",0.923715415019763,"Regional"
"13436",247460.5046,"Regional",0.910671936758893,"Regional"
"13437",247459.9896,"Regional",0.904347826086957,"Regional"
"13438",247458.9596,"Regional",0.932806324110672,"Regional"
"13439",247456.8998,"Regional",0.91304347826087,"Regional"
"13440",247452.7813,"Regional",0.926482213438735,"Regional"
"13441",679086.4641,"Regional",0.196442687747036,"Regional"
"13442",679080.7245,"Regional",0.26403162055336,"Regional"
"13443",679069.2452,"Regional",0.197233201581028,"Regional"
"13444",679046.2758,"Regional",0.188537549407115,"Regional"
"13445",679000.348,"Regional",0.287351778656126,"Regional"
"13446",679087.612,"Regional",0.51897233201581,"Regional"
"13447",679087.5556,"Regional",0.327272727272727,"Regional"
"13448",679087.2739,"Regional",0.318181818181818,"Regional"
"13449",679086.7105,"Regional",0.300395256916996,"Regional"
"13450",679085.5837,"Regional",0.194466403162055,"Regional"
"13451",679083.3304,"Regional",0.185770750988142,"Regional"
"13452",676631.7655,"Regional",0.275494071146245,"Regional"
"13453",676626.0126,"Regional",0.342292490118577,"Regional"
"13454",676614.5069,"Regional",0.197233201581028,"Regional"
"13455",676591.4843,"Regional",0.196442687747036,"Regional"
"13456",676545.4504,"Regional",0.194861660079051,"Regional"
"13457",676632.916,"Regional",0.458498023715415,"Regional"
"13458",676632.8663,"Regional",0.184584980237154,"Regional"
"13459",676632.6178,"Regional",0.402766798418972,"Regional"
"13460",676632.1206,"Regional",0.188142292490119,"Regional"
"13461",676631.1264,"Regional",0.926086956521739,"Regional"
"13462",676629.1384,"Regional",0.182213438735178,"Regional"
"13463",677274.519,"Regional",0.327667984189723,"Regional"
"13464",677268.7642,"Regional",0.239525691699605,"Regional"
"13465",677257.2547,"Regional",0.351778656126482,"Regional"
"13466",677234.2246,"Regional",0.242687747035573,"Regional"
"13467",677188.1754,"Regional",0.180237154150198,"Regional"
"13468",677275.67,"Regional",0.239920948616601,"Regional"
"13469",677275.6213,"Regional",0.187747035573123,"Regional"
"13470",677275.3779,"Regional",0.179841897233202,"Regional"
"13471",677274.8912,"Regional",0.411857707509881,"Regional"
"13472",677273.9179,"Regional",0.351383399209486,"Regional"
"13473",677271.9715,"Regional",0.323715415019763,"Regional"
"13474",251038.6996,"Regional",0.966403162055336,"Regional"
"13475",251033.0318,"Regional",0.956126482213439,"Regional"
"13476",251021.6963,"Regional",0.942292490118577,"Regional"
"13477",250999.0143,"Regional",0.967193675889328,"Regional"
"13478",250953.6617,"Regional",0.954545454545455,"Regional"
"13479",251039.8331,"Regional",0.955731225296443,"Regional"
"13480",251039.7378,"Regional",0.945059288537549,"Regional"
"13481",251039.2615,"Regional",0.95296442687747,"Regional"
"13482",251038.3087,"Regional",0.917786561264822,"Regional"
"13483",251036.4033,"Regional",0.944268774703557,"Regional"
"13484",251032.5937,"Regional",0.905928853754941,"Regional"
"13485",253552.6709,"Regional",0.960474308300395,"Regional"
"13486",253547.0116,"Regional",0.962055335968379,"Regional"
"13487",253535.6931,"Regional",0.949802371541502,"Regional"
"13488",253513.0454,"Regional",0.950592885375494,"Regional"
"13489",253467.761,"Regional",0.944268774703557,"Regional"
"13490",253553.8027,"Regional",0.952569169960474,"Regional"
"13491",253553.7044,"Regional",0.957707509881423,"Regional"
"13492",253553.2129,"Regional",0.96798418972332,"Regional"
"13493",253552.2299,"Regional",0.952569169960474,"Regional"
"13494",253546.3335,"Regional",0.955335968379447,"Regional"
"13495",247504.8052,"Regional",0.983794466403162,"Regional"
"13496",247465.2705,"Regional",0.938735177865613,"Regional"
"13497",247420.09,"Regional",0.955731225296443,"Regional"
"13498",247505.9345,"Regional",0.960079051383399,"Regional"
"13499",247505.8315,"Regional",0.94901185770751,"Regional"
"13500",247505.3166,"Regional",0.945454545454545,"Regional"
"13501",247504.2867,"Regional",0.940316205533597,"Regional"
"13502",247502.2273,"Regional",0.948616600790514,"Regional"
"13503",247498.1095,"Regional",0.948221343873518,"Regional"
"13504",679132.5206,"Regional",0.307509881422925,"Regional"
"13505",679126.781,"Regional",0.306719367588933,"Regional"
"13506",679115.3018,"Regional",0.297628458498024,"Regional"
"13507",679092.3323,"Regional",0.292490118577075,"Regional"
"13508",679046.4044,"Regional",0.30197628458498,"Regional"
"13509",679133.6686,"Regional",0.530830039525692,"Regional"
"13510",679133.6122,"Regional",0.329249011857707,"Regional"
"13511",679133.3305,"Regional",0.318577075098814,"Regional"
"13512",679132.7671,"Regional",0.301581027667984,"Regional"
"13513",679131.6404,"Regional",0.307114624505929,"Regional"
"13514",679129.3872,"Regional",0.290513833992095,"Regional"
"13515",676677.8905,"Regional",0.289328063241107,"Regional"
"13516",676672.1376,"Regional",0.34703557312253,"Regional"
"13517",676660.6319,"Regional",0.308300395256917,"Regional"
"13518",676637.6093,"Regional",0.306324110671937,"Regional"
"13519",676591.5754,"Regional",0.299604743083004,"Regional"
"13520",676679.041,"Regional",0.458102766798419,"Regional"
"13521",676678.9913,"Regional",0.29604743083004,"Regional"
"13522",676678.7428,"Regional",0.401185770750988,"Regional"
"13523",676678.2457,"Regional",0.30197628458498,"Regional"
"13524",676677.2516,"Regional",0.927272727272727,"Regional"
"13525",676675.2637,"Regional",0.298418972332016,"Regional"
"13526",677320.654,"Regional",0.323320158102767,"Regional"
"13527",677314.8992,"Regional",0.276284584980237,"Regional"
"13528",677303.3897,"Regional",0.35098814229249,"Regional"
"13529",677280.3595,"Regional",0.286166007905138,"Regional"
"13530",677234.3104,"Regional",0.285770750988142,"Regional"
"13531",677321.8049,"Regional",0.287747035573123,"Regional"
"13532",677321.7563,"Regional",0.288932806324111,"Regional"
"13533",677321.5129,"Regional",0.284189723320158,"Regional"
"13534",677321.0262,"Regional",0.407509881422925,"Regional"
"13535",677320.0529,"Regional",0.339130434782609,"Regional"
"13536",677318.1067,"Regional",0.314229249011858,"Regional"
"13537",250952.2909,"Regional",0.930434782608696,"Regional"
"13538",250946.6232,"Regional",0.926482213438735,"Regional"
"13539",250935.2879,"Regional",0.918181818181818,"Regional"
"13540",250912.6063,"Regional",0.937944664031621,"Regional"
"13541",250867.2543,"Regional",0.933201581027668,"Regional"
"13542",250953.4245,"Regional",0.920158102766798,"Regional"
"13543",250953.3292,"Regional",0.905138339920949,"Regional"
"13544",250952.8526,"Regional",0.914229249011858,"Regional"
"13545",250951.8995,"Regional",0.88300395256917,"Regional"
"13546",250949.9936,"Regional",0.907509881422925,"Regional"
"13547",250946.1827,"Regional",0.887351778656126,"Regional"
"13548",253466.372,"Regional",0.93596837944664,"Regional"
"13549",253460.7128,"Regional",0.948221343873518,"Regional"
"13550",253449.3945,"Regional",0.935573122529644,"Regional"
"13551",253426.7471,"Regional",0.929644268774704,"Regional"
"13552",253381.4634,"Regional",0.922134387351779,"Regional"
"13553",253467.5038,"Regional",0.935573122529644,"Regional"
"13554",253467.4054,"Regional",0.942292490118577,"Regional"
"13555",253466.9138,"Regional",0.952173913043478,"Regional"
"13556",253465.9305,"Regional",0.935573122529644,"Regional"
"13557",253460.0322,"Regional",0.935177865612648,"Regional"
"13558",247418.6834,"Regional",0.976679841897233,"Regional"
"13559",247379.1494,"Regional",0.898418972332016,"Regional"
"13560",247333.9696,"Regional",0.931225296442688,"Regional"
"13561",247419.8127,"Regional",0.908695652173913,"Regional"
"13562",247419.7096,"Regional",0.906324110671937,"Regional"
"13563",247419.1946,"Regional",0.900790513833992,"Regional"
"13564",247418.1644,"Regional",0.903162055335968,"Regional"
"13565",247416.1043,"Regional",0.900395256916996,"Regional"
"13566",247411.9851,"Regional",0.892490118577075,"Regional"
"13567",679045.0121,"Regional",0.390513833992095,"Regional"
"13568",679039.2725,"Regional",0.38498023715415,"Regional"
"13569",679027.7933,"Regional",0.371146245059289,"Regional"
"13570",679004.8238,"Regional",0.374703557312253,"Regional"
"13571",678958.8961,"Regional",0.379446640316206,"Regional"
"13572",679046.16,"Regional",0.488932806324111,"Regional"
"13573",679046.1036,"Regional",0.359288537549407,"Regional"
"13574",679045.8219,"Regional",0.369565217391304,"Regional"
"13575",679045.2584,"Regional",0.373913043478261,"Regional"
"13576",679044.1316,"Regional",0.390909090909091,"Regional"
"13577",679041.8782,"Regional",0.369169960474308,"Regional"
"13578",676590.2519,"Regional",0.362450592885376,"Regional"
"13579",676584.499,"Regional",0.352569169960474,"Regional"
"13580",676572.9933,"Regional",0.38695652173913,"Regional"
"13581",676549.9708,"Regional",0.388537549407115,"Regional"
"13582",676503.9369,"Regional",0.373913043478261,"Regional"
"13583",676591.4024,"Regional",0.447430830039526,"Regional"
"13584",676591.3527,"Regional",0.371936758893281,"Regional"
"13585",676591.1041,"Regional",0.379841897233202,"Regional"
"13586",676590.607,"Regional",0.379051383399209,"Regional"
